Día,Cajero,Monto,Hora de la transacción
99,Cajero 62,"7,53",14:4
99,Cajero 50,"6,81",14:5
99,Cajero 173,"4,02",14:7
99,Cajero 213,"6,59",14:10
99,Cajero 177,"4,27",14:10
99,Cajero 11,"4,06",14:12
99,Cajero 17,"7,03",14:15
99,Cajero 12,"4,98",14:17
99,Cajero 10,"5,48",14:18
99,Cajero 77,"3,24",14:19
99,Cajero 95,"3,45",14:21
99,Cajero 5,"3,4",14:23
99,Cajero 108,"6,85",14:25
99,Cajero 81,"4,26",14:27
99,Cajero 6,"4,75",14:28
99,Cajero 129,"2,67",14:30
99,Cajero 177,"7,19",14:32
99,Cajero 166,"4,52",14:34
99,Cajero 193,"3,34",14:37
99,Cajero 27,"3,5",14:40
99,Cajero 74,"3,52",14:42
99,Cajero 9,"3,97",14:44
99,Cajero 167,"4,15",14:45
99,Cajero 24,"4,29",14:46
99,Cajero 133,"6,88",14:47
99,Cajero 10,"5,86",14:48
99,Cajero 224,"4,81",14:49
99,Cajero 64,"6,01",14:51
99,Cajero 57,"2,84",14:53
99,Cajero 79,"2,92",14:55
99,Cajero 47,"7,78",14:56
99,Cajero 52,"3,48",14:58
99,Cajero 37,"5,74",14:58
99,Cajero 140,"2,6",14:59
99,Cajero 170,"3,71",15:1
99,Cajero 41,"5,04",15:1
99,Cajero 162,"6,92",15:1
99,Cajero 108,"7,53",15:3
99,Cajero 155,"7,07",15:6
99,Cajero 170,"4,13",15:8
99,Cajero 214,"4,86",15:11
99,Cajero 57,"6,79",15:14
99,Cajero 69,"5,15",15:16
99,Cajero 168,"5,99",15:17
99,Cajero 67,"7,84",15:18
99,Cajero 210,"4,67",15:20
99,Cajero 4,"3,5",15:23
99,Cajero 54,"5,23",15:24
99,Cajero 52,"4,65",15:27
99,Cajero 129,"6,38",15:29
99,Cajero 229,"6,39",15:31
99,Cajero 199,4,15:33
99,Cajero 197,"5,76",15:36
99,Cajero 196,"2,55",15:36
99,Cajero 83,"5,77",15:38
99,Cajero 230,"5,71",15:39
99,Cajero 69,"7,3",15:42
99,Cajero 89,"5,03",15:43
99,Cajero 136,"3,66",15:44
99,Cajero 173,"5,42",15:47
99,Cajero 165,"7,56",15:50
99,Cajero 182,"2,56",15:52
99,Cajero 164,"5,09",15:54
99,Cajero 4,"7,29",15:55
99,Cajero 30,"2,63",15:56
99,Cajero 53,"5,83",15:58
99,Cajero 187,"6,88",16:0
99,Cajero 158,"6,76",16:0
99,Cajero 142,"6,34",16:2
99,Cajero 230,"2,65",16:5
99,Cajero 181,"4,03",16:6
99,Cajero 27,"4,36",16:8
99,Cajero 84,"3,79",16:9
99,Cajero 126,"5,18",16:12
99,Cajero 188,"7,3",16:12
99,Cajero 28,"2,4",16:14
99,Cajero 154,"3,1",16:16
99,Cajero 48,5,16:17
99,Cajero 68,"6,42",16:20
99,Cajero 102,"3,25",16:22
99,Cajero 221,"3,29",16:22
99,Cajero 173,"5,26",16:23
99,Cajero 223,"5,87",16:24
99,Cajero 57,"7,07",16:25
99,Cajero 185,"4,04",16:26
99,Cajero 13,"6,52",16:29
99,Cajero 69,"2,83",16:29
99,Cajero 212,"3,85",16:30
99,Cajero 153,"7,04",16:32
99,Cajero 54,"4,04",16:34
99,Cajero 60,"5,41",16:36
99,Cajero 71,"2,74",16:36
99,Cajero 48,"7,66",16:37
99,Cajero 192,"3,07",16:38
99,Cajero 168,"2,55",16:41
99,Cajero 14,"5,45",16:42
99,Cajero 9,"4,94",16:44
99,Cajero 152,"6,77",16:45
99,Cajero 124,"4,07",16:46
99,Cajero 202,"3,29",16:46
99,Cajero 25,"2,55",16:47
99,Cajero 176,"5,06",16:48
99,Cajero 177,"6,11",16:50
99,Cajero 146,"3,05",16:50
99,Cajero 21,"7,47",16:51
99,Cajero 56,"3,69",16:53
99,Cajero 51,"7,25",16:55
99,Cajero 167,"7,57",16:58
99,Cajero 31,"3,14",16:58
99,Cajero 127,"3,79",17:0
99,Cajero 68,"5,49",17:1
99,Cajero 90,"4,54",17:2
99,Cajero 86,"6,32",17:3
99,Cajero 145,"4,55",17:4
99,Cajero 64,"3,5",17:6
99,Cajero 159,"4,13",17:7
99,Cajero 31,"2,76",17:10
99,Cajero 171,"2,31",17:12
99,Cajero 69,"6,66",17:13
99,Cajero 58,"5,87",17:15
99,Cajero 38,"2,85",17:17
99,Cajero 92,"5,53",17:18
99,Cajero 189,"5,35",17:20
99,Cajero 140,"6,14",17:20
99,Cajero 98,"5,65",17:23
99,Cajero 60,"7,86",17:24
99,Cajero 198,"4,17",17:25
99,Cajero 219,"3,82",17:26
99,Cajero 168,"6,69",17:27
99,Cajero 131,"6,03",17:30
99,Cajero 2,"5,13",17:32
99,Cajero 133,"6,01",17:34
99,Cajero 84,"2,51",17:35
99,Cajero 206,"5,4",17:36
99,Cajero 200,"6,87",17:38
99,Cajero 164,"3,54",17:40
99,Cajero 221,"7,71",17:41
99,Cajero 194,"2,93",17:43
99,Cajero 195,"5,54",17:46
99,Cajero 71,"7,19",17:46
99,Cajero 157,"6,42",17:49
99,Cajero 133,"3,55",17:51
99,Cajero 21,"4,93",17:53
99,Cajero 118,"2,83",17:55
99,Cajero 227,"3,65",17:58
99,Cajero 179,"7,02",17:59
99,Cajero 205,"6,9",18:1
99,Cajero 182,"3,4",18:2
99,Cajero 112,"6,57",18:3
99,Cajero 92,"4,3",18:5
99,Cajero 76,"3,4",18:7
99,Cajero 31,"5,69",18:7
99,Cajero 174,"3,01",18:10
99,Cajero 16,"5,36",18:12
99,Cajero 108,"4,69",18:13
99,Cajero 213,"6,46",18:15
99,Cajero 54,"3,1",18:16
99,Cajero 206,"6,47",18:19
99,Cajero 214,"5,99",18:21
99,Cajero 44,"2,5",18:22
99,Cajero 178,"3,55",18:22
99,Cajero 156,"7,82",18:24
99,Cajero 49,"2,8",18:25
99,Cajero 231,"7,54",18:27
99,Cajero 221,"5,17",18:27
99,Cajero 175,"4,35",18:27
99,Cajero 6,"3,79",18:30
99,Cajero 216,"2,72",18:31
99,Cajero 84,"2,83",18:33
99,Cajero 88,"2,6",18:34
99,Cajero 31,"5,4",18:35
99,Cajero 47,"5,69",18:37
99,Cajero 124,"3,29",18:38
99,Cajero 98,"3,57",18:38
99,Cajero 147,"5,55",18:39
99,Cajero 42,"6,71",18:39
99,Cajero 185,"6,46",18:41
99,Cajero 131,"4,28",18:41
99,Cajero 120,"2,59",18:41
99,Cajero 6,"3,35",18:43
99,Cajero 114,"7,78",18:45
99,Cajero 89,"3,76",18:47
99,Cajero 116,"5,99",18:48
99,Cajero 2,"6,42",18:49
99,Cajero 211,"3,72",18:51
99,Cajero 78,"2,7",18:52
99,Cajero 111,"7,81",18:53
99,Cajero 94,"6,11",18:54
99,Cajero 213,"2,87",18:55
99,Cajero 147,"6,29",18:58
99,Cajero 220,"5,23",19:0
99,Cajero 207,"3,62",19:1
99,Cajero 167,"5,11",19:1
99,Cajero 182,"6,45",19:4
99,Cajero 213,"5,08",19:6
99,Cajero 229,"3,79",19:7
99,Cajero 48,7,19:10
99,Cajero 115,"5,81",19:12
99,Cajero 82,"5,31",19:14
99,Cajero 176,"7,49",19:14
99,Cajero 73,"2,32",19:17
99,Cajero 84,"3,43",19:18
99,Cajero 89,"5,44",19:20
99,Cajero 174,"6,6",19:22
99,Cajero 3,"5,06",19:22
99,Cajero 92,"3,72",19:25
99,Cajero 222,"4,35",19:27
99,Cajero 195,"2,76",19:30
99,Cajero 153,"6,03",19:31
99,Cajero 131,"6,25",19:34
99,Cajero 206,"7,04",19:35
99,Cajero 95,"4,32",19:36
99,Cajero 62,"2,51",19:37
99,Cajero 11,"3,76",19:38
99,Cajero 180,"4,67",19:40
99,Cajero 189,"7,69",19:42
99,Cajero 77,"7,22",19:43
99,Cajero 220,"6,12",19:46
99,Cajero 34,"3,71",19:46
99,Cajero 149,"3,92",19:47
99,Cajero 136,"4,03",19:50
99,Cajero 186,"3,37",19:50
99,Cajero 106,"3,67",19:51
99,Cajero 150,"3,41",19:52
99,Cajero 57,"5,85",19:53
99,Cajero 154,"6,66",19:53
99,Cajero 110,"4,25",19:53
99,Cajero 58,"3,83",19:54
99,Cajero 182,"4,76",19:55
99,Cajero 83,"7,28",19:57
99,Cajero 30,"7,4",19:57
99,Cajero 153,"3,4",19:59
99,Cajero 38,"7,32",20:0
99,Cajero 197,"2,68",20:2
99,Cajero 193,"3,27",20:3
99,Cajero 210,"6,58",20:5
99,Cajero 143,"5,02",20:8
99,Cajero 193,"7,45",20:11
99,Cajero 185,"5,64",20:12
99,Cajero 210,"6,67",20:13
99,Cajero 167,"2,96",20:14
99,Cajero 224,"6,22",20:16
99,Cajero 153,"4,35",20:18
99,Cajero 188,"7,61",20:19
99,Cajero 169,"4,12",20:20
99,Cajero 130,"5,17",20:20
99,Cajero 226,"4,99",20:21
99,Cajero 213,"2,92",20:23
99,Cajero 229,"3,46",20:24
99,Cajero 132,"6,51",20:26
99,Cajero 15,"6,38",20:29
99,Cajero 220,"2,64",20:30
99,Cajero 201,"6,47",20:32
99,Cajero 231,"3,24",20:33
99,Cajero 170,"7,33",20:35
99,Cajero 10,"6,15",20:37
99,Cajero 48,"4,97",20:39
99,Cajero 72,"3,68",20:42
99,Cajero 29,"3,82",20:44
99,Cajero 158,"5,04",20:45
99,Cajero 24,"5,82",20:48
99,Cajero 118,"6,09",20:49
99,Cajero 159,"6,3",20:51
99,Cajero 222,"6,72",20:52
99,Cajero 9,"3,35",20:55
99,Cajero 192,"6,08",20:57
99,Cajero 154,"3,43",21:0
99,Cajero 97,"3,04",21:1
99,Cajero 60,"5,46",21:3
99,Cajero 215,"6,32",21:4
99,Cajero 155,"3,73",21:4
99,Cajero 126,"2,83",21:5
99,Cajero 131,"7,5",21:7
99,Cajero 182,"3,63",21:9
99,Cajero 64,"4,97",21:10
99,Cajero 7,"2,67",21:11
99,Cajero 98,"6,2",21:12
99,Cajero 145,"4,15",21:15
99,Cajero 31,"5,14",21:16
99,Cajero 113,"7,74",21:16
99,Cajero 154,"4,76",21:17
99,Cajero 157,"5,61",21:20
99,Cajero 106,"5,85",21:22
99,Cajero 185,"7,5",21:23
99,Cajero 216,"2,87",21:25
99,Cajero 53,"7,65",21:27
99,Cajero 162,"7,08",21:29
99,Cajero 141,"6,65",21:31
99,Cajero 145,"6,54",21:32
99,Cajero 109,"4,67",21:34
99,Cajero 57,"5,33",21:36
99,Cajero 139,"2,77",21:36
99,Cajero 30,"7,2",21:37
99,Cajero 113,"4,53",21:39
99,Cajero 172,"2,72",21:40
99,Cajero 44,"5,31",21:42
99,Cajero 138,"3,86",21:45
99,Cajero 24,"4,88",21:48
99,Cajero 211,"4,01",21:48
99,Cajero 10,"7,58",21:51
99,Cajero 173,"7,2",21:52
99,Cajero 103,"6,53",21:54
99,Cajero 48,"6,48",21:56
99,Cajero 48,"7,08",21:57
99,Cajero 60,"5,84",21:58
99,Cajero 82,"2,52",21:58
99,Cajero 158,"4,2",21:58
99,Cajero 107,"7,54",21:58
99,Cajero 193,"5,59",22:1
99,Cajero 105,"2,32",22:2
99,Cajero 189,"5,48",22:4
99,Cajero 103,"2,98",22:4
99,Cajero 104,"2,82",22:5
99,Cajero 30,"2,69",22:6
99,Cajero 100,"6,96",22:9
99,Cajero 91,"2,45",22:11
99,Cajero 140,"6,67",22:13
99,Cajero 43,"3,55",22:14
99,Cajero 190,"5,23",22:16
99,Cajero 22,"7,05",22:17
99,Cajero 102,"7,31",22:17
99,Cajero 198,"6,76",22:18
99,Cajero 34,"7,03",22:20
99,Cajero 190,"5,53",22:23
99,Cajero 3,"4,85",22:24
99,Cajero 219,"5,58",22:26
99,Cajero 186,"4,15",22:28
99,Cajero 68,"4,42",22:29
99,Cajero 175,"3,58",22:31
99,Cajero 16,"3,83",22:32
99,Cajero 191,"3,68",22:33
99,Cajero 112,"6,84",22:33
99,Cajero 197,"4,66",22:36
99,Cajero 134,"4,29",22:37
99,Cajero 41,"7,36",22:38
99,Cajero 195,"6,79",22:39
99,Cajero 213,7,22:41
99,Cajero 88,"7,38",22:44
99,Cajero 157,"6,78",22:46
99,Cajero 194,"5,19",22:47
99,Cajero 123,"3,08",22:49
99,Cajero 16,"2,59",22:51
99,Cajero 130,"2,91",22:51
99,Cajero 16,"7,46",22:54
99,Cajero 80,"7,49",22:56
99,Cajero 61,"5,72",22:58
99,Cajero 93,"3,02",23:1
99,Cajero 231,"6,45",23:4
99,Cajero 205,"5,02",23:4
99,Cajero 172,"7,83",23:5
99,Cajero 59,"3,95",23:8
99,Cajero 59,"3,2",23:10
99,Cajero 55,"3,89",23:10
99,Cajero 34,"6,18",23:12
99,Cajero 207,"4,31",23:14
99,Cajero 18,"5,45",23:17
99,Cajero 117,"7,29",23:19
99,Cajero 156,"6,71",23:22
99,Cajero 30,"2,88",23:22
99,Cajero 188,"3,14",23:24
99,Cajero 173,"2,33",23:26
99,Cajero 74,"6,99",23:27
99,Cajero 186,"5,56",23:29
99,Cajero 213,"7,58",23:32
99,Cajero 212,"2,84",23:32
99,Cajero 72,"6,65",23:33
99,Cajero 45,"4,39",23:36
99,Cajero 9,"4,86",23:36
99,Cajero 194,"5,35",23:36
99,Cajero 36,"3,91",23:39
99,Cajero 70,"7,22",23:40
99,Cajero 171,"7,62",23:43
99,Cajero 56,"2,48",23:46
99,Cajero 168,"6,24",23:46
99,Cajero 21,"6,17",23:46
99,Cajero 161,"3,93",23:47
99,Cajero 128,"7,8",23:47
99,Cajero 158,"3,61",23:47
99,Cajero 142,"6,26",23:50
99,Cajero 74,"4,01",23:52
99,Cajero 154,"3,09",23:55
99,Cajero 208,"6,69",23:55
99,Cajero 189,"7,24",23:56
99,Cajero 137,"5,08",23:59
100,Cajero 103,"7,33",0:0
100,Cajero 165,"6,99",0:3
100,Cajero 11,"5,43",0:4
100,Cajero 123,"5,24",0:7
100,Cajero 167,"3,45",0:8
100,Cajero 6,"7,88",0:9
100,Cajero 230,"6,73",0:9
100,Cajero 90,"5,47",0:10
100,Cajero 130,"5,46",0:11
100,Cajero 28,"5,3",0:13
100,Cajero 121,"6,52",0:14
100,Cajero 11,"4,94",0:16
100,Cajero 6,"4,81",0:16
100,Cajero 51,"2,96",0:18
100,Cajero 165,"3,94",0:19
100,Cajero 82,"2,45",0:22
100,Cajero 4,"3,67",0:25
100,Cajero 198,"5,8",0:25
100,Cajero 74,"4,82",0:26
100,Cajero 186,"4,66",0:28
100,Cajero 191,"2,3",0:29
100,Cajero 92,"5,23",0:31
100,Cajero 39,"7,13",0:31
100,Cajero 27,"4,42",0:33
100,Cajero 93,"3,04",0:34
100,Cajero 197,"7,47",0:35
100,Cajero 82,"6,91",0:36
100,Cajero 73,"5,49",0:38
100,Cajero 27,"3,65",0:39
100,Cajero 177,"2,43",0:41
100,Cajero 26,"3,03",0:43
100,Cajero 75,"6,34",0:44
100,Cajero 114,"7,1",0:46
100,Cajero 68,"7,34",0:48
100,Cajero 94,"6,65",0:49
100,Cajero 85,"7,82",0:51
100,Cajero 182,"7,17",0:53
100,Cajero 76,"5,15",0:55
100,Cajero 16,"2,79",0:57
100,Cajero 25,"5,69",0:59
100,Cajero 24,"5,15",1:1
100,Cajero 85,"4,18",1:2
100,Cajero 113,"5,85",1:2
100,Cajero 59,"5,48",1:4
100,Cajero 6,"6,67",1:5
100,Cajero 151,"3,76",1:8
100,Cajero 174,"6,51",1:10
100,Cajero 230,"6,54",1:12
100,Cajero 104,"3,28",1:13
100,Cajero 193,"5,99",1:15
100,Cajero 23,"5,06",1:18
100,Cajero 137,"6,52",1:20
100,Cajero 28,"4,33",1:20
100,Cajero 151,"2,73",1:23
100,Cajero 34,"4,22",1:23
100,Cajero 19,"2,52",1:24
100,Cajero 157,"3,81",1:25
100,Cajero 146,"3,68",1:28
100,Cajero 138,"6,33",1:31
100,Cajero 136,"5,61",1:31
100,Cajero 114,"7,82",1:34
100,Cajero 62,"5,66",1:34
100,Cajero 178,"6,07",1:35
100,Cajero 37,"6,02",1:35
100,Cajero 110,"5,38",1:36
100,Cajero 211,"3,37",1:37
100,Cajero 215,"2,8",1:38
100,Cajero 81,"3,33",1:40
100,Cajero 199,"4,19",1:41
100,Cajero 139,"4,7",1:42
100,Cajero 133,"4,42",1:43
100,Cajero 34,"3,29",1:45
100,Cajero 29,"4,25",1:46
100,Cajero 192,"2,46",1:48
100,Cajero 197,"3,46",1:48
100,Cajero 81,"5,95",1:51
100,Cajero 187,"7,81",1:52
100,Cajero 102,"5,32",1:52
100,Cajero 51,"2,36",1:53
100,Cajero 74,"7,48",1:55
100,Cajero 63,"3,84",1:56
100,Cajero 36,"6,8",1:59
100,Cajero 59,"3,01",2:0
100,Cajero 45,"5,1",2:0
100,Cajero 78,"7,72",2:1
100,Cajero 33,"7,04",2:3
100,Cajero 108,"4,39",2:4
100,Cajero 133,"4,87",2:6
100,Cajero 62,"4,01",2:7
100,Cajero 78,"4,54",2:9
100,Cajero 111,"6,59",2:12
100,Cajero 145,"5,09",2:14
100,Cajero 229,"7,79",2:15
100,Cajero 69,"3,57",2:16
100,Cajero 148,"2,88",2:19
100,Cajero 95,"2,95",2:19
100,Cajero 8,"3,74",2:22
100,Cajero 22,"4,5",2:22
100,Cajero 89,"3,76",2:23
100,Cajero 153,"6,29",2:26
100,Cajero 218,"3,97",2:27
100,Cajero 15,"6,4",2:28
100,Cajero 229,"6,83",2:30
100,Cajero 51,"4,08",2:31
100,Cajero 62,"5,24",2:32
100,Cajero 103,"3,67",2:35
100,Cajero 37,"2,97",2:38
100,Cajero 33,"7,6",2:40
100,Cajero 179,"3,95",2:42
100,Cajero 103,"7,07",2:44
100,Cajero 199,"3,62",2:45
100,Cajero 42,"3,44",2:46
100,Cajero 65,"6,54",2:46
100,Cajero 11,"2,65",2:47
100,Cajero 118,"6,26",2:47
100,Cajero 174,"3,38",2:48
100,Cajero 215,"4,02",2:48
100,Cajero 78,"4,4",2:50
100,Cajero 140,"5,69",2:50
100,Cajero 120,"5,13",2:51
100,Cajero 172,"3,54",2:53
100,Cajero 231,"6,99",2:53
100,Cajero 173,"2,7",2:55
100,Cajero 82,"3,18",2:55
100,Cajero 113,"3,33",2:55
100,Cajero 91,"5,12",2:56
100,Cajero 24,"3,37",2:58
100,Cajero 57,"6,12",3:1
100,Cajero 194,"5,26",3:2
100,Cajero 80,"6,07",3:4
100,Cajero 215,"3,31",3:5
100,Cajero 37,"7,76",3:6
100,Cajero 25,"6,82",3:9
100,Cajero 192,7,3:10
100,Cajero 230,"5,14",3:12
100,Cajero 201,"3,55",3:13
100,Cajero 11,"2,78",3:14
100,Cajero 72,"2,5",3:16
100,Cajero 34,"5,24",3:17
100,Cajero 175,"3,09",3:18
100,Cajero 34,"5,72",3:20
100,Cajero 181,"6,23",3:21
100,Cajero 187,"3,91",3:22
100,Cajero 62,"5,57",3:24
100,Cajero 198,"7,79",3:27
100,Cajero 27,"5,56",3:29
100,Cajero 74,"7,59",3:31
100,Cajero 208,"5,64",3:33
100,Cajero 178,"4,4",3:33
100,Cajero 156,"2,64",3:34
100,Cajero 167,"6,79",3:34
100,Cajero 86,"4,42",3:37
100,Cajero 62,"2,49",3:40
100,Cajero 190,"4,51",3:41
100,Cajero 169,"7,82",3:44
100,Cajero 198,"6,93",3:45
100,Cajero 179,"4,17",3:46
100,Cajero 17,"5,41",3:46
100,Cajero 13,"3,66",3:48
100,Cajero 50,"7,26",3:48
100,Cajero 16,"6,28",3:50
100,Cajero 107,"4,48",3:51
100,Cajero 90,"4,44",3:51
100,Cajero 177,"3,4",3:52
100,Cajero 110,"5,77",3:54
100,Cajero 132,"6,57",3:54
100,Cajero 126,"2,7",3:57
100,Cajero 22,"4,08",4:0
100,Cajero 34,"3,81",4:2
100,Cajero 70,"3,27",4:3
100,Cajero 171,"4,07",4:4
100,Cajero 78,"6,62",4:6
100,Cajero 58,"3,8",4:8
100,Cajero 153,"6,16",4:10
100,Cajero 124,3,4:13
100,Cajero 189,"5,4",4:15
100,Cajero 186,"6,69",4:18
100,Cajero 81,"2,55",4:18
100,Cajero 176,"2,73",4:19
100,Cajero 62,"3,81",4:21
100,Cajero 180,"7,33",4:22
100,Cajero 47,"4,59",4:24
100,Cajero 36,"2,69",4:26
100,Cajero 23,"7,81",4:28
100,Cajero 10,"3,74",4:29
100,Cajero 108,"3,96",4:31
100,Cajero 129,"7,59",4:33
100,Cajero 73,"3,59",4:34
100,Cajero 10,"6,12",4:36
100,Cajero 50,"5,71",4:36
100,Cajero 128,"4,92",4:37
100,Cajero 26,"7,58",4:38
100,Cajero 76,"2,58",4:40
100,Cajero 123,"6,24",4:42
100,Cajero 44,"2,71",4:43
100,Cajero 128,"5,14",4:44
100,Cajero 112,"6,61",4:46
100,Cajero 99,"3,41",4:47
100,Cajero 180,"7,11",4:47
100,Cajero 116,"2,59",4:49
100,Cajero 134,"6,34",4:52
100,Cajero 162,"6,79",4:52
100,Cajero 14,"2,52",4:53
100,Cajero 181,"2,41",4:55
100,Cajero 131,"3,94",4:56
100,Cajero 137,"6,93",4:58
100,Cajero 27,"6,42",5:0
100,Cajero 20,"7,14",5:3
100,Cajero 62,"3,24",5:4
100,Cajero 90,"7,03",5:6
100,Cajero 104,"2,58",5:7
100,Cajero 140,"3,45",5:9
100,Cajero 67,"6,1",5:11
100,Cajero 53,"4,05",5:12
100,Cajero 81,"2,65",5:12
100,Cajero 55,"5,12",5:14
100,Cajero 163,"6,69",5:17
100,Cajero 144,"7,29",5:18
100,Cajero 109,"2,66",5:18
100,Cajero 32,"6,21",5:21
100,Cajero 121,"3,36",5:24
100,Cajero 201,"2,88",5:26
100,Cajero 42,"5,86",5:27
100,Cajero 42,"5,96",5:28
100,Cajero 104,"6,67",5:30
100,Cajero 143,"5,94",5:31
100,Cajero 6,"3,1",5:34
100,Cajero 78,"2,57",5:35
100,Cajero 13,"5,25",5:38
100,Cajero 36,"4,31",5:41
100,Cajero 83,"6,89",5:43
100,Cajero 129,"5,75",5:45
100,Cajero 122,"3,2",5:47
100,Cajero 16,"3,02",5:49
100,Cajero 43,"5,67",5:50
100,Cajero 147,"7,36",5:52
100,Cajero 200,4,5:53
100,Cajero 186,"3,57",5:53
100,Cajero 123,"4,42",5:55
100,Cajero 150,"7,11",5:56
100,Cajero 189,"5,16",5:57
100,Cajero 141,"7,04",5:59
100,Cajero 10,"4,54",6:1
100,Cajero 13,"4,18",6:1
100,Cajero 129,"4,02",6:2
100,Cajero 174,"6,25",6:2
100,Cajero 178,"7,85",6:4
100,Cajero 131,"3,5",6:7
100,Cajero 190,"3,22",6:8
100,Cajero 230,"5,95",6:10
100,Cajero 47,"7,51",6:11
100,Cajero 102,"4,37",6:13
100,Cajero 74,"6,29",6:13
100,Cajero 182,"6,16",6:15
100,Cajero 110,"4,48",6:18
100,Cajero 17,"6,49",6:19
100,Cajero 55,"4,4",6:21
100,Cajero 37,"7,32",6:23
100,Cajero 112,"2,6",6:23
100,Cajero 208,"6,37",6:25
100,Cajero 189,"6,39",6:26
100,Cajero 32,"2,51",6:26
100,Cajero 209,"4,09",6:28
100,Cajero 4,"4,41",6:29
100,Cajero 80,"4,28",6:29
100,Cajero 14,"6,42",6:30
100,Cajero 190,"4,44",6:31
100,Cajero 103,"6,43",6:34
100,Cajero 123,"5,3",6:36
100,Cajero 39,"5,44",6:37
100,Cajero 196,"7,69",6:40
100,Cajero 177,"6,7",6:40
100,Cajero 65,"7,46",6:43
100,Cajero 82,"3,28",6:45
100,Cajero 205,"5,52",6:46
100,Cajero 204,"3,01",6:49
100,Cajero 96,"3,69",6:50
100,Cajero 79,"2,91",6:51
100,Cajero 200,"7,22",6:51
100,Cajero 151,"6,76",6:52
100,Cajero 66,"7,59",6:53
100,Cajero 125,"3,66",6:55
100,Cajero 38,"2,76",6:57
100,Cajero 114,"4,64",6:59
100,Cajero 143,"5,67",7:2
100,Cajero 95,"7,31",7:5
100,Cajero 207,"4,26",7:7
100,Cajero 12,"6,86",7:7
100,Cajero 208,"2,9",7:9
100,Cajero 133,"6,46",7:10
100,Cajero 127,"6,37",7:12
100,Cajero 206,"3,84",7:15
100,Cajero 218,"5,99",7:17
100,Cajero 17,"3,59",7:19
100,Cajero 107,"4,68",7:19
100,Cajero 226,"6,41",7:22
100,Cajero 11,"5,28",7:23
100,Cajero 14,"6,35",7:24
100,Cajero 79,"6,58",7:26
100,Cajero 152,"3,88",7:29
100,Cajero 157,"3,86",7:31
100,Cajero 54,"5,05",7:34
100,Cajero 25,"3,28",7:36
100,Cajero 23,"3,82",7:38
100,Cajero 220,"4,93",7:39
100,Cajero 122,"4,67",7:41
100,Cajero 115,"5,93",7:42
100,Cajero 99,"2,57",7:43
100,Cajero 137,"2,51",7:45
100,Cajero 76,"3,02",7:45
100,Cajero 223,"7,06",7:47
100,Cajero 18,"7,47",7:50
100,Cajero 163,"2,71",7:50
100,Cajero 216,"5,96",7:51
100,Cajero 92,"3,56",7:54
100,Cajero 105,"7,48",7:55
100,Cajero 159,"7,7",7:57
100,Cajero 29,"2,73",7:59
100,Cajero 72,"5,94",8:0
100,Cajero 213,"3,01",8:1
100,Cajero 96,"5,56",8:3
100,Cajero 226,"5,48",8:4
100,Cajero 113,"2,4",8:5
100,Cajero 25,"7,04",8:8
100,Cajero 196,"5,97",8:9
100,Cajero 84,"7,76",8:11
100,Cajero 39,"6,41",8:14
100,Cajero 17,"5,65",8:17
100,Cajero 231,"7,11",8:17
100,Cajero 178,"6,55",8:19
100,Cajero 46,"3,29",8:21
100,Cajero 141,"7,72",8:23
100,Cajero 88,"2,64",8:24
100,Cajero 224,"3,89",8:27
100,Cajero 11,"7,63",8:28
100,Cajero 135,"2,39",8:30
100,Cajero 229,"7,33",8:32
100,Cajero 95,"3,55",8:34
100,Cajero 86,"3,07",8:35
100,Cajero 112,"5,7",8:36
100,Cajero 24,"6,76",8:37
100,Cajero 115,"4,77",8:37
100,Cajero 154,"3,85",8:40
100,Cajero 130,"3,82",8:41
100,Cajero 92,"4,85",8:42
100,Cajero 173,"6,23",8:42
100,Cajero 216,"6,1",8:44
100,Cajero 179,"4,4",8:45
100,Cajero 79,"5,38",8:47
100,Cajero 36,"7,89",8:50
100,Cajero 129,"6,27",8:52
100,Cajero 78,"6,65",8:54
100,Cajero 62,"4,28",8:55
100,Cajero 85,"6,18",8:57
100,Cajero 190,"4,14",8:59
100,Cajero 109,"6,03",8:59
100,Cajero 66,"6,57",9:0
100,Cajero 61,"7,06",9:1
100,Cajero 20,"4,9",9:4
100,Cajero 171,"3,2",9:5
100,Cajero 87,"7,21",9:5
100,Cajero 62,"4,77",9:8
100,Cajero 38,"6,8",9:9
100,Cajero 177,"3,14",9:11
100,Cajero 86,"5,31",9:13
100,Cajero 102,"3,78",9:15
100,Cajero 124,"5,38",9:18
100,Cajero 22,"5,68",9:21
100,Cajero 214,"6,65",9:23
100,Cajero 1,"2,95",9:25
100,Cajero 85,"4,48",9:27
100,Cajero 147,"7,9",9:29
100,Cajero 157,"2,31",9:31
100,Cajero 221,"3,71",9:32
100,Cajero 89,"2,87",9:33
100,Cajero 84,"4,86",9:33
100,Cajero 139,"7,11",9:35
100,Cajero 56,"4,79",9:37
100,Cajero 227,"5,39",9:38
100,Cajero 126,"7,01",9:40
100,Cajero 117,"3,98",9:42
100,Cajero 86,"6,46",9:43
100,Cajero 115,"6,79",9:46
100,Cajero 104,"6,12",9:46
100,Cajero 170,"4,13",9:47
100,Cajero 32,"2,52",9:47
100,Cajero 173,"5,22",9:47
100,Cajero 122,"7,42",9:48
100,Cajero 196,"4,8",9:50
100,Cajero 80,"6,17",9:51
100,Cajero 162,"2,96",9:53
100,Cajero 132,"4,82",9:55
100,Cajero 141,"2,8",9:56
